date,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,temperature_2m_max,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,pressure_msl_min,pressure_msl_max,pressure_msl_mean,snowfall_water_equivalent_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,et0_fao_evapotranspiration_sum,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,cloud_cover_mean,cloud_cover_max,cloud_cover_min,river_discharge,location
2010-06-23 00:00:00+07:00,25.234999,32.666748,36.998337,29.561695,32.335003,28.249582,46887.832,38153.164,9.200001,9.200001,0.0,11.0,17.163355,178.14842,18.95,4.4055715,0.27940705,0.41720834,0.24875003,0.33858332,32.2246,30.476671,32.65584,31.32875,25.486788,26.626617,24.767551,1.837348,1003.53,1005.24994,1000.87897,178.14842,38.519997,30.914995,14.3480625,20.519999,11.090103,1002.9,1007.3,1005.5791,0.0,96.19619,62.038193,80.98981,4.4055715,23.935,24.734999,24.464165,98.333336,100.0,90.0,703.6932,ChaoPhraya_Dam
2010-06-24 00:00:00+07:00,26.484999,33.808666,39.077286,30.074177,32.835003,29.497496,46885.293,41646.516,1.8,1.8,0.0,3.0,13.324863,193.88028,19.68,4.9193487,0.280395,0.40850005,0.24900003,0.3453333,32.082043,30.820414,32.491245,31.09958,25.1598,26.7275,23.91512,1.9835646,1003.44696,1005.16815,1001.4737,193.88028,42.12,27.029997,11.009056,15.119999,6.849467,1003.5,1007.2,1005.48755,0.0,81.131424,59.92998,70.63472,4.9193487,22.885,24.484999,23.489166,95.291664,100.0,66.0,830.7639,ChaoPhraya_Dam
2010-06-25 00:00:00+07:00,26.835,34.81664,40.07689,30.59417,34.735,30.34333,46881.695,43199.434,1.7,1.7,0.0,4.0,13.217443,206.43631,22.9,5.655476,0.27699125,0.375875,0.24900003,0.34000003,32.10877,31.524582,32.36209,31.435003,25.15252,26.599688,23.635036,2.7355695,1002.58765,1004.4607,999.6016,206.43631,34.56,22.92,9.245242,14.4,5.95906,1001.6,1006.5,1004.6208,0.0,81.10864,50.43891,66.038246,5.655476,22.285,24.685,23.059998,93.458336,100.0,75.0,892.3054,ChaoPhraya_Dam
2010-06-26 00:00:00+07:00,26.585,35.59759,40.882412,32.04997,34.285,29.770418,46877.04,42215.547,9.9,9.9,0.0,3.0,13.1041975,217.87503,23.08,5.2178235,0.2753667,0.3776667,0.24900003,0.33166668,32.156296,31.864164,32.29541,31.776665,26.062431,26.829723,25.238174,2.4788637,1003.7065,1005.24493,1001.495,217.87503,28.8,20.414999,6.9389057,9.72,0.71999997,1003.5,1007.3,1005.7458,0.0,92.59959,53.926968,75.68945,5.2178235,23.385,26.335,24.6225,99.208336,100.0,94.0,884.11566,ChaoPhraya_Dam
2010-06-27 00:00:00+07:00,26.984999,35.57359,40.9499,32.10798,34.535,30.480835,46871.34,33781.0,0.0,0.0,0.0,0.0,9.47012,235.43402,20.63,4.904588,0.27782252,0.403,0.24900003,0.33491668,32.12198,31.670416,32.249577,31.835,25.405603,26.45311,24.510628,2.672868,1004.13116,1006.0628,1001.28,235.43402,28.08,16.994999,5.999522,9.72,1.835647,1003.3,1008.1,1006.16656,0.0,89.4158,50.490253,66.97022,4.904588,22.335,25.734999,23.34958,98.291664,100.0,89.0,850.1382,ChaoPhraya_Dam
2010-06-28 00:00:00+07:00,26.185,34.034832,40.472084,31.037724,34.035,29.291252,46864.594,26600.89,8.7,8.7,0.0,6.0,12.387348,215.9926,15.22,3.9340458,0.277715,0.40499997,0.24916668,0.33316666,31.956467,30.768332,32.20583,31.4975,25.257408,26.752056,24.2139,2.398397,1002.96313,1004.9531,998.48755,215.9926,33.12,21.569998,8.648881,11.5199995,5.4833565,1000.5,1007.0,1005.0041,0.0,89.04015,54.696804,72.73057,3.9340458,22.635,25.035,23.705833,99.958336,100.0,99.0,808.0959,ChaoPhraya_Dam
2010-06-29 00:00:00+07:00,25.385,32.53848,35.58444,30.458893,31.185,27.74333,46856.816,19927.195,4.8999996,4.8999996,0.0,12.0,12.979984,185.6763,11.48,2.8168921,0.28188792,0.4275417,0.25,0.34266666,31.545546,29.22667,32.091244,30.447496,25.191763,25.805725,24.261251,1.6645977,1003.4017,1005.34753,1000.477,185.6763,28.44,21.794998,10.104832,16.199999,8.669949,1002.5,1007.4,1005.4543,0.0,94.22187,63.297832,81.9383,2.8168921,23.085,24.885,24.26625,99.875,100.0,98.0,768.1303,ChaoPhraya_Dam
2010-06-30 00:00:00+07:00,25.785,33.66276,38.524727,30.569557,33.235,28.847498,46848.016,39189.684,2.8,2.8,0.0,2.0,11.885453,179.48846,22.14,5.083323,0.2808496,0.40195832,0.25,0.34624997,31.483728,30.451666,31.910006,30.36625,25.269339,25.996305,24.479668,2.3571494,1003.41327,1005.16504,1000.2861,179.48846,30.599998,23.82,10.158852,18.72,5.1544156,1002.3,1007.2,1005.45844,0.0,90.085594,53.705746,76.13067,5.083323,22.585,24.885,23.862082,99.875,100.0,99.0,743.73193,ChaoPhraya_Dam
2010-07-01 00:00:00+07:00,26.234999,33.614376,38.967342,30.926582,33.335003,28.64958,46838.203,39048.414,6.0,6.0,0.0,7.0,14.689589,171.58928,20.14,4.5714493,0.28107998,0.41262496,0.25,0.3437917,31.48094,30.491243,31.799576,30.718328,25.698418,26.87752,24.890057,2.0809975,1003.5992,1005.44885,1000.5833,171.58928,33.12,25.275002,11.8604765,18.0,9.028754,1002.6,1007.5,1005.6458,0.0,89.84778,59.35042,79.70165,4.5714493,23.785,25.535,24.626663,97.541664,100.0,73.0,730.1392,ChaoPhraya_Dam
2010-07-02 00:00:00+07:00,25.484999,32.5616,37.82989,30.33725,32.485,27.668333,46827.375,25461.367,7.9,7.9,0.0,12.0,13.584932,163.13127,16.46,3.6930995,0.2853696,0.4387084,0.25024998,0.35466668,31.304916,29.76416,31.6975,30.472496,25.153517,26.619267,24.556286,1.9232674,1004.60724,1006.65063,1002.5501,163.13127,29.88,21.855,10.09235,12.24,6.725354,1004.6,1008.7,1006.6624,0.0,92.810905,60.59821,82.342224,3.6930995,23.635,24.785,24.239166,99.916664,100.0,99.0,750.62274,ChaoPhraya_Dam
2010-07-03 00:00:00+07:00,25.085,31.791801,37.796852,29.626015,31.335,26.86,46815.55,16558.326,12.2,12.2,0.0,17.0,14.658676,162.7266,13.21,2.9001627,0.29296666,0.44441673,0.25108328,0.38608336,30.96963,28.678747,31.557909,29.716248,24.872091,26.958817,24.193495,1.3378344,1006.0112,1007.92206,1004.17053,162.7266,32.399998,24.284998,8.951745,16.919998,4.3349743,1006.2,1010.0,1008.075,0.0,93.63522,70.28113,85.64144,2.9001627,23.835,25.385,24.168335,98.833336,100.0,91.0,819.3516,ChaoPhraya_Dam
2010-07-04 00:00:00+07:00,24.285,32.616062,38.799057,28.946209,32.335003,27.343336,46802.734,36000.0,10.2,10.2,0.0,14.0,10.390226,167.82233,19.99,4.2504435,0.3011075,0.44212496,0.25270832,0.42004168,30.809,29.216253,31.357908,29.457916,25.067268,26.637186,23.853664,1.8192637,1007.1412,1008.824,1004.55927,167.82233,29.519999,20.94,8.222094,15.4800005,5.3517847,1006.6,1010.9,1009.20435,0.0,96.750374,62.411446,84.129814,4.2504435,23.585,25.085,24.23083,80.5,100.0,39.0,878.0225,ChaoPhraya_Dam
2010-07-05 00:00:00+07:00,24.984999,33.43475,38.995693,30.001026,32.485,28.05583,46788.934,42398.375,6.3,6.3,0.0,3.0,11.620809,178.99274,21.23,4.501152,0.30394545,0.4286667,0.255625,0.42804167,30.861626,29.941252,31.21833,29.945417,25.251543,26.712238,24.208843,1.8513062,1006.9506,1008.7235,1004.17804,178.99274,21.96,18.929998,7.127391,15.119999,2.3051248,1006.2,1010.8,1009.00824,0.0,93.90783,62.07094,80.77673,4.501152,23.685,24.685,24.203749,50.666668,85.0,11.0,917.3327,ChaoPhraya_Dam
2010-07-06 00:00:00+07:00,25.385,34.28069,40.307102,30.582329,33.185,28.741247,46774.02,43491.934,1.7,1.7,0.0,3.0,11.212135,181.86761,24.49,5.284147,0.3049167,0.43966672,0.25795826,0.42099997,30.92919,30.416246,31.147505,30.351662,25.6241,26.984774,24.53244,2.0459986,1006.65594,1008.5454,1003.57947,181.86761,28.8,20.534998,8.561765,12.24,6.489992,1005.6,1010.6,1008.7083,0.0,93.651276,59.47161,78.8935,5.284147,23.984999,24.885,24.464163,31.166666,75.0,9.0,915.2203,ChaoPhraya_Dam
2010-07-07 00:00:00+07:00,25.135,35.122746,40.52851,30.712875,33.935,29.393332,46757.96,43943.8,0.0,0.0,0.0,0.0,9.885262,201.58792,23.33,5.022248,0.30097836,0.4103334,0.25966677,0.40616664,31.019083,30.862083,31.128754,30.695417,25.618362,26.41539,24.473797,2.4761264,1006.52734,1008.75256,1004.08514,201.58792,23.039999,16.08,5.4237685,7.2,1.609969,1006.1,1010.8,1008.57495,0.0,94.763435,53.230602,75.04919,5.022248,22.885,24.935,24.155832,22.083334,83.0,6.0,876.001,ChaoPhraya_Dam
2010-07-08 00:00:00+07:00,26.234999,35.640896,40.89611,31.433758,34.285,30.112083,46740.785,43341.45,0.1,0.1,0.0,1.0,9.007196,212.37175,25.22,5.6040664,0.29574624,0.37824997,0.26041672,0.389375,31.19625,31.59125,31.149584,31.224579,25.44258,26.341583,24.558043,2.6142979,1005.4261,1007.5636,1002.2878,212.37175,22.319998,15.884999,5.317843,11.159999,2.2768397,1004.3,1009.6,1007.4668,0.0,87.45532,51.573566,69.358894,5.6040664,22.685,24.484999,23.589167,42.375,100.0,6.0,823.1379,ChaoPhraya_Dam
2010-07-09 00:00:00+07:00,25.984999,35.30591,41.888382,31.345402,34.635002,29.662085,46722.527,38554.65,2.8,2.8,0.0,4.0,9.422101,202.98875,23.47,5.238439,0.2913654,0.3584166,0.26100004,0.37312505,31.318144,31.618332,31.228743,31.524582,25.487123,26.8164,24.246265,2.5998454,1004.342,1005.9681,1001.2929,202.98875,24.48,15.330001,5.4953704,9.0,2.0991426,1003.3,1008.0,1006.3833,0.0,88.75776,52.739254,72.24782,5.238439,23.085,24.885,23.876663,68.125,99.0,4.0,773.4617,ChaoPhraya_Dam
2010-07-10 00:00:00+07:00,26.085,34.988766,40.969467,30.166824,33.835003,30.05583,46703.223,43189.324,0.0,0.0,0.0,0.0,9.0645685,203.2516,24.08,5.5410686,0.28800833,0.35158327,0.26100004,0.35941672,31.35171,31.624582,31.29542,31.45375,25.06793,26.536394,23.453941,2.4490254,1004.6523,1006.67267,1002.2818,203.2516,22.319998,17.100002,6.6995487,11.879999,3.7064266,1004.3,1008.7,1006.6917,0.0,84.20626,53.13154,67.194275,5.5410686,22.484999,24.335,23.062082,96.208336,100.0,91.0,731.8245,ChaoPhraya_Dam
2010-07-11 00:00:00+07:00,26.734999,35.223103,40.82708,31.185867,34.785,30.409998,46682.895,42925.67,1.0,1.0,0.0,2.0,12.7279215,206.98201,24.78,5.875883,0.28345832,0.32720837,0.26100004,0.34587494,31.5085,32.141247,31.362082,31.799582,25.139587,26.591475,23.884478,2.7941396,1005.3823,1007.2566,1002.7893,206.98201,29.519999,19.304998,7.609304,10.440001,5.2416787,1004.8,1009.3,1007.42084,0.0,79.22231,49.37943,65.55892,5.875883,22.435,23.984999,23.007917,89.333336,100.0,64.0,700.4552,ChaoPhraya_Dam
2010-07-12 00:00:00+07:00,26.185,35.34791,41.987755,31.220882,34.735,29.828745,46661.574,41264.254,4.7000003,4.7000003,0.0,4.0,10.086427,211.38313,23.25,5.1844673,0.28059754,0.32612503,0.26087502,0.33304173,31.606874,32.153748,31.453745,31.949585,25.320227,26.662172,23.777025,2.8271244,1004.7005,1006.6576,1000.89124,211.38313,19.44,14.145,4.864995,8.64,1.609969,1002.9,1008.7,1006.74176,0.0,89.40469,48.782803,70.41653,5.1844673,22.335,25.685,23.518335,95.166664,100.0,86.0,679.7693,ChaoPhraya_Dam
2010-07-13 00:00:00+07:00,26.035,35.481495,42.301956,31.83268,34.885002,29.57875,46639.31,41245.74,11.8,11.8,0.0,7.0,9.3669195,188.78772,23.84,5.204475,0.2819754,0.37516668,0.26050007,0.3245417,31.654358,32.001667,31.54542,31.91208,25.875563,27.045488,25.029366,2.8223217,1003.3557,1005.53894,999.50305,188.78772,25.199999,16.62,5.8968773,10.799999,2.8799999,1001.5,1007.6,1005.39575,0.0,94.5413,49.43071,76.138374,5.204475,22.385,25.835,24.39541,80.625,99.0,43.0,671.97675,ChaoPhraya_Dam
2010-07-14 00:00:00+07:00,25.635,34.08461,38.581413,30.95414,32.135002,28.176664,46616.12,33628.12,29.0,29.0,0.0,15.0,9.793058,141.30928,17.31,3.7457242,0.29141504,0.434,0.26012507,0.3511666,31.492102,30.732918,31.585001,31.426664,25.683393,26.719488,24.829622,1.7008598,1003.10956,1004.95874,1000.9691,141.30928,20.519999,16.289999,5.4790998,9.72,1.2979984,1003.0,1007.0,1005.1584,0.0,95.92083,64.45806,82.635315,3.7457242,24.285,25.734999,24.782915,97.833336,100.0,95.0,675.0829,ChaoPhraya_Dam
2010-07-15 00:00:00+07:00,25.185,33.516453,39.23304,31.082829,32.685,27.701662,46592.04,28721.328,6.7,6.7,0.0,17.0,10.08,174.73122,15.73,3.436851,0.31027588,0.46095833,0.2619584,0.4257083,31.245184,30.01,31.547493,30.620417,25.54637,26.42536,24.87397,1.9696534,1002.91486,1004.94556,1000.3809,174.73122,19.08,14.790001,5.831223,7.92,3.096837,1002.4,1007.0,1004.9666,0.0,97.355774,60.09904,85.05115,3.436851,23.585,25.285,24.745415,98.708336,100.0,92.0,698.84204,ChaoPhraya_Dam
2010-07-16 00:00:00+07:00,25.484999,34.389454,39.537327,30.659737,32.635002,28.974585,46567.1,37828.293,1.9000001,1.9000001,0.0,5.0,13.004921,180.11621,18.8,4.247662,0.3110037,0.446,0.2643749,0.42587504,31.162043,30.301668,31.451666,30.455833,25.735212,26.950397,24.785612,1.9468434,1002.0295,1003.53357,998.6872,180.11621,23.039999,17.910002,7.711466,12.959999,1.1384199,1000.7,1005.6,1004.0708,0.0,94.49372,60.43874,77.95457,4.247662,23.935,25.335,24.53708,99.625,100.0,94.0,736.9043,ChaoPhraya_Dam
2010-07-17 00:00:00+07:00,26.935,33.372684,37.93368,31.593006,32.635002,28.824583,46541.332,26939.979,1.6,1.6,0.0,2.0,14.618837,186.34854,17.03,4.2231836,0.30847043,0.42629167,0.2663334,0.41366664,31.10708,30.12458,31.372507,30.52458,25.34555,26.504234,24.840637,1.9508514,1003.2678,1005.83704,1001.74866,186.34854,33.12,25.02,11.549051,19.44,9.793058,1003.8,1007.9,1005.3127,0.0,85.95951,60.257366,76.03176,4.2231836,23.435,24.484999,24.051666,99.916664,100.0,99.0,754.0923,ChaoPhraya_Dam
2010-07-18 00:00:00+07:00,25.585,32.106686,35.24756,30.295197,30.935,27.828749,46514.773,25076.643,6.6,6.6,0.0,6.0,16.394829,174.92204,15.04,3.6273832,0.3078138,0.4305,0.26762506,0.4047083,30.924896,29.455826,31.297493,30.137077,24.983877,25.884027,24.14756,1.5254016,1004.89105,1006.6263,1003.46655,174.92204,38.16,26.685,12.292404,14.4,8.427383,1005.5,1008.7,1006.9458,0.0,93.9364,65.09889,80.09183,3.6273832,23.234999,24.685,23.922499,100.0,100.0,100.0,761.079,ChaoPhraya_Dam
2010-07-19 00:00:00+07:00,25.435,32.484432,37.28312,30.515282,32.235,27.687082,46487.453,35283.22,8.1,8.1,0.0,12.0,16.299694,172.57831,18.21,4.0240307,0.31197044,0.45516667,0.2686667,0.41270828,30.733688,29.2475,31.172503,29.72458,25.353647,26.507925,24.720516,1.8009777,1005.4681,1007.1282,1002.9741,172.57831,35.64,24.840004,11.802599,17.28,8.534353,1005.0,1009.2,1007.52496,0.0,97.06688,60.879528,83.88804,4.0240307,22.835,25.285,24.46625,98.375,100.0,91.0,768.1303,ChaoPhraya_Dam
2010-07-20 00:00:00+07:00,25.285,34.156456,39.0589,30.41401,32.785,28.972496,46459.4,41538.3,0.0,0.0,0.0,0.0,12.074766,183.01271,23.33,5.130028,0.31241253,0.4327499,0.2702083,0.41700006,30.756582,30.13708,31.055824,29.937082,25.317965,26.129087,24.701162,2.1148324,1005.66376,1007.1562,1003.2741,183.01271,25.919998,19.515,8.09481,9.72,5.154415,1005.3,1009.2,1007.7126,0.0,95.33826,57.23423,75.543045,5.130028,22.984999,24.585,23.889168,99.375,100.0,98.0,811.8307,ChaoPhraya_Dam
2010-07-21 00:00:00+07:00,26.234999,34.89148,40.228176,31.355145,34.185,29.430832,46430.64,40647.543,2.7,2.7,0.0,5.0,10.966713,204.17676,24.65,5.515025,0.3078092,0.4061667,0.2710416,0.40108326,30.927483,30.857918,31.01832,30.639168,25.562025,26.463629,24.671967,2.5246782,1004.7437,1006.7548,1001.49347,204.17676,26.28,19.499998,7.5674496,8.28,1.835647,1003.5,1008.8,1006.7874,0.0,90.19355,52.77444,74.3963,5.515025,23.035,25.585,24.05375,75.375,100.0,17.0,873.9836,ChaoPhraya_Dam
2010-07-22 00:00:00+07:00,26.385,34.59376,40.35175,31.344666,33.335003,29.370415,46401.22,32134.236,0.3,0.3,0.0,1.0,9.178235,221.89941,18.35,4.294972,0.30601415,0.40591672,0.27199998,0.38933334,30.911188,30.391253,31.034994,30.659996,25.33518,26.534126,24.38079,2.179815,1003.999,1005.76465,1001.1806,221.89941,32.039997,17.85,6.3235593,10.08,3.5455887,1003.2,1007.8,1006.04175,0.0,89.367455,57.422485,72.83445,4.294972,22.935,25.085,23.772497,99.958336,100.0,99.0,915.2203,ChaoPhraya_Dam
2010-07-23 00:00:00+07:00,26.335,32.266804,35.712833,30.019867,31.484999,28.562078,46371.152,38174.445,1.0,1.0,0.0,6.0,16.299694,206.28134,15.67,4.170186,0.30294293,0.38891664,0.27199998,0.38037506,30.770208,29.705828,31.00791,30.31,24.547625,25.62638,23.606043,1.7771106,1002.634,1004.6427,1000.0684,206.28134,40.68,27.539999,12.442791,15.4800005,9.107359,1002.1,1006.7,1004.67914,0.0,81.13777,61.4794,72.19082,4.170186,22.535,23.585,22.995415,94.25,100.0,69.0,908.9135,ChaoPhraya_Dam
2010-07-24 00:00:00+07:00,25.285,32.061844,35.162422,29.50822,31.234999,28.251665,46340.48,6642.825,1.4000001,1.4000001,0.0,3.0,15.484185,200.38622,9.41,2.773873,0.30138835,0.38433337,0.27229163,0.37349996,30.52402,28.855833,30.941252,29.64958,24.200018,24.671608,23.37088,1.9355907,1002.9685,1004.6443,1000.77295,200.38622,34.2,23.714993,9.808964,17.64,3.319036,1002.8,1006.7,1005.01666,0.0,91.14808,57.450157,72.205154,2.773873,21.535,23.835,22.551666,99.833336,100.0,98.0,878.0225,ChaoPhraya_Dam
2010-07-25 00:00:00+07:00,25.984999,32.23709,36.70812,29.797031,31.835,28.46208,46309.215,21659.344,0.6,0.6,0.0,3.0,12.57426,224.2453,13.32,3.6563349,0.29973415,0.37279165,0.2729999,0.36704162,30.426208,29.193329,30.826654,29.464165,24.142103,25.566584,23.290688,1.9831312,1002.9908,1004.65375,1000.4713,224.2453,39.6,22.424997,9.710959,15.84,5.3517847,1002.5,1006.7,1005.0374,0.0,84.11978,56.406284,70.296486,3.6563349,21.535,23.685,22.401663,100.0,100.0,100.0,856.038,ChaoPhraya_Dam
2010-07-26 00:00:00+07:00,25.685,33.85169,38.28526,30.408669,32.685,28.918333,46277.125,34986.79,1.7000002,1.7000002,0.0,5.0,7.2805495,265.64902,16.72,3.8030558,0.29716462,0.3608333,0.2729999,0.35879168,30.520294,30.107916,30.747492,29.878748,24.73187,26.23792,23.227741,2.0575187,1003.11847,1004.76666,1000.48663,265.64902,22.319998,15.914999,4.297273,7.5599995,0.8049845,1002.5,1006.8,1005.1626,0.0,90.40074,57.73255,71.5765,3.8030558,21.734999,24.734999,23.080832,100.0,100.0,100.0,850.1382,ChaoPhraya_Dam
2010-07-27 00:00:00+07:00,25.385,32.938545,37.025528,31.195667,30.185,26.924582,46244.13,9237.535,15.2,15.2,0.0,19.0,6.297428,151.64514,8.71,1.9144776,0.30565205,0.44720832,0.2729999,0.37041664,30.318392,28.53708,30.707914,29.576668,25.276506,26.263674,24.766338,1.271085,1003.0552,1005.13403,999.9711,151.64514,18.72,13.889999,3.7206302,7.5599995,0.5091169,1002.0,1007.2,1005.11237,0.0,97.35676,70.32699,88.06467,1.9144776,24.035,25.234999,24.689165,99.875,100.0,99.0,848.1803,ChaoPhraya_Dam
2010-07-28 00:00:00+07:00,24.885,32.98605,36.98089,29.989105,32.235,28.247498,46210.266,40513.516,2.7,2.7,0.0,8.0,14.759999,176.906,18.82,4.34371,0.30916667,0.4356667,0.2729999,0.391,30.253416,29.364166,30.60167,29.355835,25.249346,26.25273,24.494478,1.9340725,1003.68365,1005.9318,1001.07983,176.906,33.12,24.644997,10.329027,10.440001,4.3349743,1003.1,1008.0,1005.7332,0.0,97.05824,59.81668,79.69118,4.34371,22.885,25.085,24.087084,99.25,100.0,95.0,861.97876,ChaoPhraya_Dam
2010-07-29 00:00:00+07:00,25.734999,32.50928,36.477455,29.824959,31.734999,28.412085,46175.574,33515.24,1.0,1.0,0.0,4.0,14.408997,190.66454,18.33,4.4522243,0.30704296,0.4097917,0.27400002,0.38608328,30.280296,29.451666,30.54541,29.647497,24.855322,26.020641,23.99006,1.8676233,1004.9158,1006.4614,1002.4757,190.66454,37.079998,26.82,12.267275,20.16,9.72,1004.5,1008.5,1006.9666,0.0,91.73327,59.861237,75.54337,4.4522243,22.685,24.535,23.487082,99.583336,100.0,98.0,900.571,ChaoPhraya_Dam
2010-07-30 00:00:00+07:00,26.234999,33.40515,38.772312,29.886276,32.935,28.607916,46140.098,37240.336,10.200001,10.200001,0.0,9.0,13.397612,191.83783,20.81,4.810759,0.3052521,0.40933338,0.27400002,0.37770835,30.321314,29.8975,30.50374,29.837082,25.160822,26.597023,23.532244,2.0126631,1005.7902,1008.0547,1003.3564,191.83783,31.68,24.045,10.192125,14.4,6.696387,1005.4,1010.1,1007.84174,0.0,92.57569,59.761475,76.36215,4.810759,22.535,25.885,23.851664,99.416664,100.0,96.0,965.05066,ChaoPhraya_Dam
2010-07-31 00:00:00+07:00,25.885,34.045837,37.909973,30.713356,32.385002,29.068336,46103.887,40133.625,1.1,1.1,0.0,4.0,8.891344,234.00468,20.23,4.540004,0.3073404,0.42679167,0.27400002,0.3818333,30.355858,30.007914,30.495407,29.993332,24.9639,26.538893,23.688675,2.0860932,1005.29443,1007.1496,1002.3809,234.00468,24.84,16.455,6.1913705,6.4799995,2.8799999,1004.4,1009.2,1007.3416,0.0,92.565094,57.02576,72.30837,4.540004,22.585,25.085,23.34958,97.75,100.0,93.0,1038.92,ChaoPhraya_Dam
2010-08-01 00:00:00+07:00,26.234999,34.56034,40.66869,31.155651,33.585003,29.4475,46066.977,32607.594,1.6,1.6,0.0,6.0,8.049845,232.88307,20.96,4.7709827,0.30387542,0.39704165,0.27400002,0.37524998,30.468567,30.4475,30.516237,30.312082,24.987734,26.33576,23.791622,2.3307061,1004.61914,1007.0425,1000.68005,232.88307,22.319998,15.899999,5.672233,9.36,1.1384199,1002.7,1009.1,1006.66254,0.0,89.85852,55.108707,70.20188,4.7709827,22.535,24.585,23.220415,97.208336,100.0,75.0,1082.9271,ChaoPhraya_Dam
2010-08-02 00:00:00+07:00,25.285,32.27893,34.567516,29.90834,29.685,27.091246,46029.41,819.15735,7.0,7.0,0.0,20.0,12.287555,176.51486,9.16,2.1446805,0.30460122,0.415375,0.27441666,0.3711667,30.22302,28.530836,30.532911,29.72458,25.117132,25.750237,24.662506,1.2740877,1004.7446,1006.8379,1001.1624,176.51486,25.56,17.385,8.047876,11.5199995,4.2136917,1003.2,1008.9,1006.80414,0.0,95.05332,69.393814,85.73767,2.1446805,23.484999,25.234999,24.412079,100.0,100.0,100.0,1092.9564,ChaoPhraya_Dam
2010-08-03 00:00:00+07:00,24.935,31.579847,35.28943,29.68758,30.734999,26.96625,45991.223,14419.403,6.1,6.1,0.0,14.0,13.779114,185.25372,12.66,2.9027205,0.30712715,0.43070832,0.27500007,0.37608328,29.966337,28.28083,30.437086,28.914164,24.874254,25.661346,24.427917,1.497293,1004.7812,1006.6518,1002.263,185.25372,43.56,26.339998,10.707103,18.0,7.5170207,1004.3,1008.7,1006.84155,0.0,95.90289,66.12919,85.11758,2.9027205,23.285,24.484999,24.099585,99.875,100.0,99.0,1087.9299,ChaoPhraya_Dam
2010-08-04 00:00:00+07:00,24.484999,31.910614,37.492416,28.82476,32.085003,27.699583,45952.465,30802.723,9.900001,9.900001,0.0,10.0,13.755579,198.5398,17.9,4.171921,0.3137004,0.44279173,0.27525005,0.40249994,29.912003,28.791252,30.31624,28.89958,24.511671,25.86272,23.503288,1.9107943,1004.6904,1006.93634,1001.96423,198.5398,39.239998,26.79,10.977906,18.359999,7.289444,1004.0,1009.0,1006.7458,0.0,94.75585,59.96336,77.9242,4.171921,22.085,24.135,23.270414,98.125,100.0,78.0,1113.2943,ChaoPhraya_Dam
2010-08-05 00:00:00+07:00,25.234999,32.076374,37.05049,29.214989,31.685,27.630835,45913.168,18768.24,2.8,2.8,0.0,2.0,10.739833,205.27768,12.74,3.1534133,0.3151742,0.4150416,0.27674997,0.41362497,29.915583,28.81208,30.247492,29.145416,24.349165,25.654085,22.955463,1.8723791,1005.4302,1007.24493,1003.35254,205.27768,31.68,18.480001,8.02351,11.5199995,4.896529,1005.4,1009.3,1007.48755,0.0,85.2795,59.87261,76.91366,3.1534133,21.535,24.484999,23.10375,94.666664,100.0,61.0,1192.9878,ChaoPhraya_Dam
2010-08-06 00:00:00+07:00,24.785,31.966072,36.784817,28.821362,31.385,27.135002,45873.37,19620.793,2.9,2.9,0.0,8.0,10.163227,218.20888,12.32,2.8339198,0.31635332,0.43383333,0.27795824,0.40883327,29.730276,28.137083,30.162086,28.780832,24.489813,26.02259,23.338448,1.629219,1005.03174,1007.0365,1001.5659,218.20888,33.12,19.664997,7.243697,12.959999,1.8,1003.6,1009.1,1007.0916,0.0,88.93146,64.185455,81.13195,2.8339198,22.835,25.135,23.52458,83.583336,100.0,28.0,1299.1698,ChaoPhraya_Dam
2010-08-07 00:00:00+07:00,25.535,32.84539,37.763268,29.603813,32.535,28.141253,45833.117,36570.973,2.4999998,2.4999998,0.0,4.0,9.0,227.73473,17.64,4.0825014,0.31612334,0.4324583,0.27899995,0.40462506,29.74529,28.939169,30.059992,28.934998,24.576332,25.863264,23.329908,2.1273148,1002.7847,1005.6315,999.6685,227.73473,37.8,21.869997,7.327188,12.959999,4.802999,1001.7,1007.7,1004.8332,0.0,84.81047,56.545048,75.41179,4.0825014,22.535,24.734999,23.205832,84.208336,100.0,40.0,1363.5831,ChaoPhraya_Dam
